time,Out_byte[7],Out_byte[6],Out_byte[5],Out_byte[4],Out_byte[3],Out_byte[2],Out_byte[1],Out_byte[0],CEO,Valid_out
1.53998e+06,1,1,0,1,0,1,0,0,1,1
1.54e+06,1,1,0,1,0,1,0,0,0,1
1.54e+06,1,1,0,1,0,1,0,0,0,1
1.54002e+06,1,1,0,1,0,1,0,0,0,1
1.54002e+06,1,1,0,1,0,1,0,0,0,1
1.54004e+06,1,1,0,1,0,1,0,0,0,1
1.54004e+06,1,1,0,1,0,1,0,0,0,1
1.54006e+06,1,1,0,1,0,1,0,0,0,1
1.54006e+06,1,1,0,0,0,1,0,0,1,1
1.54008e+06,1,1,0,0,0,1,0,0,0,1
1.54008e+06,1,1,0,0,0,1,0,0,0,1
1.5401e+06,1,1,0,0,0,1,0,0,0,1
1.5401e+06,1,1,0,0,0,1,0,0,0,1
1.54012e+06,1,1,0,0,0,1,0,0,0,1
1.54012e+06,1,1,0,0,0,1,0,0,0,1
1.54014e+06,1,1,0,0,0,1,0,0,0,1
1.54014e+06,1,1,0,0,1,1,0,0,1,1
1.54016e+06,1,1,0,0,1,1,0,0,0,1
1.54016e+06,1,1,0,0,1,1,0,0,0,1
1.54018e+06,1,1,0,0,1,1,0,0,0,1
1.54018e+06,1,1,0,0,1,1,0,0,0,1
1.5402e+06,1,1,0,0,1,1,0,0,0,1
1.5402e+06,1,1,0,0,1,1,0,0,0,1
1.54022e+06,1,1,0,0,1,1,0,0,0,1
1.54022e+06,1,1,0,1,0,0,0,1,1,1
1.54024e+06,1,1,0,1,0,0,0,1,0,1
1.54024e+06,1,1,0,1,0,0,0,1,0,1
1.54026e+06,1,1,0,1,0,0,0,1,0,1
1.54026e+06,1,1,0,1,0,0,0,1,0,1
1.54028e+06,1,1,0,1,0,0,0,1,0,1
1.54028e+06,1,1,0,1,0,0,0,1,0,1
1.5403e+06,1,1,0,1,0,0,0,1,0,1
1.5403e+06,0,0,0,1,1,1,1,1,1,1
1.54032e+06,0,0,0,1,1,1,1,1,0,1
1.54032e+06,0,0,0,1,1,1,1,1,0,1
1.54034e+06,0,0,0,1,1,1,1,1,0,1
1.54034e+06,0,0,0,1,1,1,1,1,0,1
1.54036e+06,0,0,0,1,1,1,1,1,0,1
1.54036e+06,0,0,0,1,1,1,1,1,0,1
1.54038e+06,0,0,0,1,1,1,1,1,0,1
1.54038e+06,0,0,1,0,0,1,1,0,1,1
1.5404e+06,0,0,1,0,0,1,1,0,0,1
1.5404e+06,0,0,1,0,0,1,1,0,0,1
1.54042e+06,0,0,1,0,0,1,1,0,0,1
1.54042e+06,0,0,1,0,0,1,1,0,0,1
1.54044e+06,0,0,1,0,0,1,1,0,0,1
1.54044e+06,0,0,1,0,0,1,1,0,0,1
1.54046e+06,0,0,1,0,0,1,1,0,0,1
1.54046e+06,0,1,0,0,1,1,1,0,1,1
1.54048e+06,0,1,0,0,1,1,1,0,0,1
1.54048e+06,0,1,0,0,1,1,1,0,0,1
1.5405e+06,0,1,0,0,1,1,1,0,0,1
1.5405e+06,0,1,0,0,1,1,1,0,0,1
1.54052e+06,0,1,0,0,1,1,1,0,0,1
1.54052e+06,0,1,0,0,1,1,1,0,0,1
1.54054e+06,0,1,0,0,1,1,1,0,0,1
1.54054e+06,1,0,0,1,1,1,1,0,1,1
1.54056e+06,1,0,0,1,1,1,1,0,0,1
1.54056e+06,1,0,0,1,1,1,1,0,0,1
1.54058e+06,1,0,0,1,1,1,1,0,0,1
1.54058e+06,1,0,0,1,1,1,1,0,0,1
1.5406e+06,1,0,0,1,1,1,1,0,0,1
1.5406e+06,1,0,0,1,1,1,1,0,0,1
1.54062e+06,1,0,0,1,1,1,1,0,0,1
1.54062e+06,0,0,1,0,1,0,1,1,1,1
1.54064e+06,0,0,1,0,1,0,1,1,0,1
1.54064e+06,0,0,1,0,1,0,1,1,0,1
1.54066e+06,0,0,1,0,1,0,1,1,0,1
1.54066e+06,0,0,1,0,1,0,1,1,0,1
1.54068e+06,0,0,1,0,1,0,1,1,0,1
1.54068e+06,0,0,1,0,1,0,1,1,0,1
1.5407e+06,0,0,1,0,1,0,1,1,0,1
1.5407e+06,0,1,0,1,0,1,1,1,1,1
1.54072e+06,0,1,0,1,0,1,1,1,0,1
1.54072e+06,0,1,0,1,0,1,1,1,0,1
1.54074e+06,0,1,0,1,0,1,1,1,0,1
1.54074e+06,0,1,0,1,0,1,1,1,0,1
1.54076e+06,0,1,0,1,0,1,1,1,0,1
1.54076e+06,0,1,0,1,0,1,1,1,0,1
1.54078e+06,0,1,0,1,0,1,1,1,0,1
1.54078e+06,0,0,1,1,1,0,1,0,1,1
1.5408e+06,0,0,1,1,1,0,1,0,0,1
1.5408e+06,0,0,1,1,1,0,1,0,0,1
1.54082e+06,0,0,1,1,1,0,1,0,0,1
1.54082e+06,0,0,1,1,1,0,1,0,0,1
1.54084e+06,0,0,1,1,1,0,1,0,0,1
1.54084e+06,0,0,1,1,1,0,1,0,0,1
1.54086e+06,0,0,1,1,1,0,1,0,0,1
1.54086e+06,1,0,0,1,1,1,1,1,1,1
1.54088e+06,1,0,0,1,1,1,1,1,0,1
1.54088e+06,1,0,0,1,1,1,1,1,0,1
1.5409e+06,1,0,0,1,1,1,1,1,0,1
1.5409e+06,1,0,0,1,1,1,1,1,0,1
1.54092e+06,1,0,0,1,1,1,1,1,0,1
1.54092e+06,1,0,0,1,1,1,1,1,0,1
1.54094e+06,1,0,0,1,1,1,1,1,0,1
1.54094e+06,0,1,1,0,0,1,0,0,1,1
1.54096e+06,0,1,1,0,0,1,0,0,0,1
1.54096e+06,0,1,1,0,0,1,0,0,0,1
1.54098e+06,0,1,1,0,0,1,0,0,0,1
1.54098e+06,0,1,1,0,0,1,0,0,0,1
1.541e+06,0,1,1,0,0,1,0,0,0,1
1.541e+06,0,1,1,0,0,1,0,0,0,1
1.54102e+06,0,1,1,0,0,1,0,0,0,1
1.54102e+06,1,1,0,0,0,1,1,0,1,1
1.54104e+06,1,1,0,0,0,1,1,0,0,1
1.54104e+06,1,1,0,0,0,1,1,0,0,1
1.54106e+06,1,1,0,0,0,1,1,0,0,1
1.54106e+06,1,1,0,0,0,1,1,0,0,1
1.54108e+06,1,1,0,0,0,1,1,0,0,1
1.54108e+06,1,1,0,0,0,1,1,0,0,1
1.5411e+06,1,1,0,0,0,1,1,0,0,1
1.5411e+06,0,0,0,0,0,0,1,1,1,1
1.54112e+06,0,0,0,0,0,0,1,1,0,1
1.54112e+06,0,0,0,0,0,0,1,1,0,1
1.54114e+06,0,0,0,0,0,0,1,1,0,1
1.54114e+06,0,0,0,0,0,0,1,1,0,1
1.54116e+06,0,0,0,0,0,0,1,1,0,1
1.54116e+06,0,0,0,0,0,0,1,1,0,1
1.54118e+06,0,0,0,0,0,0,1,1,0,1
1.54118e+06,1,1,1,1,0,1,1,0,1,1
1.5412e+06,1,1,1,1,0,1,1,0,0,1
1.5412e+06,1,1,1,1,0,1,1,0,0,1
1.54122e+06,1,1,1,1,0,1,1,0,0,1
1.54122e+06,1,1,1,1,0,1,1,0,0,1
1.54124e+06,1,1,1,1,0,1,1,0,0,1
1.54124e+06,1,1,1,1,0,1,1,0,0,1
1.54126e+06,1,1,1,1,0,1,1,0,0,1
1.54126e+06,0,1,1,1,1,1,0,1,1,1
1.54128e+06,0,1,1,1,1,1,0,1,0,1
1.54128e+06,0,1,1,1,1,1,0,1,0,1
1.5413e+06,0,1,1,1,1,1,0,1,0,1
1.5413e+06,0,1,1,1,1,1,0,1,0,1
1.54132e+06,0,1,1,1,1,1,0,1,0,1
1.54132e+06,0,1,1,1,1,1,0,1,0,1
1.54134e+06,0,1,1,1,1,1,0,1,0,1
1.54134e+06,1,1,1,1,1,0,1,0,1,1
1.54136e+06,1,1,1,1,1,0,1,0,0,1
1.54136e+06,1,1,1,1,1,0,1,0,0,1
1.54138e+06,1,1,1,1,1,0,1,0,0,1
1.54138e+06,1,1,1,1,1,0,1,0,0,1
1.5414e+06,1,1,1,1,1,0,1,0,0,1
1.5414e+06,1,1,1,1,1,0,1,0,0,1
1.54142e+06,1,1,1,1,1,0,1,0,0,1
1.54142e+06,0,0,1,1,0,1,1,0,1,1
1.54144e+06,0,0,1,1,0,1,1,0,0,1
1.54144e+06,0,0,1,1,0,1,1,0,0,1
1.54146e+06,0,0,1,1,0,1,1,0,0,1
1.54146e+06,0,0,1,1,0,1,1,0,0,1
1.54148e+06,0,0,1,1,0,1,1,0,0,1
1.54148e+06,0,0,1,1,0,1,1,0,0,1
1.5415e+06,0,0,1,1,0,1,1,0,0,1
1.5415e+06,0,1,0,0,1,0,1,0,1,1
1.54152e+06,0,1,0,0,1,0,1,0,0,1
1.54152e+06,0,1,0,0,1,0,1,0,0,1
1.54154e+06,0,1,0,0,1,0,1,0,0,1
1.54154e+06,0,1,0,0,1,0,1,0,0,1
1.54156e+06,0,1,0,0,1,0,1,0,0,1
1.54156e+06,0,1,0,0,1,0,1,0,0,1
1.54158e+06,0,1,0,0,1,0,1,0,0,1
1.54158e+06,0,1,1,1,0,1,0,0,1,1
1.5416e+06,0,1,1,1,0,1,0,0,0,1
1.5416e+06,0,1,1,1,0,1,0,0,0,1
1.54162e+06,0,1,1,1,0,1,0,0,0,1
1.54162e+06,0,1,1,1,0,1,0,0,0,1
1.54164e+06,0,1,1,1,0,1,0,0,0,1
1.54164e+06,0,1,1,1,0,1,0,0,0,1
1.54166e+06,0,1,1,1,0,1,0,0,0,1
1.54166e+06,0,0,0,0,0,1,0,0,1,1
1.54168e+06,0,0,0,0,0,1,0,0,0,1
1.54168e+06,0,0,0,0,0,1,0,0,0,1
1.5417e+06,0,0,0,0,0,1,0,0,0,1
1.5417e+06,0,0,0,0,0,1,0,0,0,1
1.54172e+06,0,0,0,0,0,1,0,0,0,1
1.54172e+06,0,0,0,0,0,1,0,0,0,1
1.54174e+06,0,0,0,0,0,1,0,0,0,1
1.54174e+06,1,1,0,0,1,0,1,1,1,1
1.54176e+06,1,1,0,0,1,0,1,1,0,1
1.54176e+06,1,1,0,0,1,0,1,1,0,1
1.54178e+06,1,1,0,0,1,0,1,1,0,1
1.54178e+06,1,1,0,0,1,0,1,1,0,1
1.5418e+06,1,1,0,0,1,0,1,1,0,1
1.5418e+06,1,1,0,0,1,0,1,1,0,1
1.54182e+06,1,1,0,0,1,0,1,1,0,1
1.54182e+06,0,0,1,1,1,1,0,1,1,1
1.54184e+06,0,0,1,1,1,1,0,1,0,1
1.54184e+06,0,0,1,1,1,1,0,1,0,1
1.54186e+06,0,0,1,1,1,1,0,1,0,1
1.54186e+06,0,0,1,1,1,1,0,1,0,1
1.54188e+06,0,0,1,1,1,1,0,1,0,1
1.54188e+06,0,0,1,1,1,1,0,1,0,1
1.5419e+06,0,0,1,1,1,1,0,1,0,1
1.5419e+06,1,0,0,0,1,1,1,0,1,1
1.54192e+06,1,0,0,0,1,1,1,0,0,1
1.54192e+06,1,0,0,0,1,1,1,0,0,1
1.54194e+06,1,0,0,0,1,1,1,0,0,1
1.54194e+06,1,0,0,0,1,1,1,0,0,1
1.54196e+06,1,0,0,0,1,1,1,0,0,1
1.54196e+06,1,0,0,0,1,1,1,0,0,1
1.54198e+06,1,0,0,0,1,1,1,0,0,1
1.54198e+06,0,0,0,1,1,1,1,0,1,1
1.542e+06,0,0,0,1,1,1,1,0,0,1
1.542e+06,0,0,0,1,1,1,1,0,0,1
1.54202e+06,0,0,0,1,1,1,1,0,0,1
1.54202e+06,0,0,0,1,1,1,1,0,0,1
1.54204e+06,0,0,0,1,1,1,1,0,0,1
1.54204e+06,0,0,0,1,1,1,1,0,0,1
1.54206e+06,0,0,0,1,1,1,1,0,0,1
1.54206e+06,0,0,0,0,1,0,0,1,1,1
1.54208e+06,0,0,0,0,1,0,0,1,0,1
1.54208e+06,0,0,0,0,1,0,0,1,0,1
1.5421e+06,0,0,0,0,1,0,0,1,0,1
1.5421e+06,0,0,0,0,1,0,0,1,0,1
1.54212e+06,0,0,0,0,1,0,0,1,0,1
1.54212e+06,0,0,0,0,1,0,0,1,0,1
1.54214e+06,0,0,0,0,1,0,0,1,0,1
1.54214e+06,1,0,0,0,1,0,0,1,1,1
1.54216e+06,1,0,0,0,1,0,0,1,0,1
1.54216e+06,1,0,0,0,1,0,0,1,0,1
1.54218e+06,1,0,0,0,1,0,0,1,0,1
1.54218e+06,1,0,0,0,1,0,0,1,0,1
1.5422e+06,1,0,0,0,1,0,0,1,0,1
1.5422e+06,1,0,0,0,1,0,0,1,0,1
1.54222e+06,1,0,0,0,1,0,0,1,0,1
1.54222e+06,0,0,0,0,1,1,1,1,1,1
1.54224e+06,0,0,0,0,1,1,1,1,0,1
1.54224e+06,0,0,0,0,1,1,1,1,0,1
1.54226e+06,0,0,0,0,1,1,1,1,0,1
1.54226e+06,0,0,0,0,1,1,1,1,0,1
1.54228e+06,0,0,0,0,1,1,1,1,0,1
1.54228e+06,0,0,0,0,1,1,1,1,0,1
1.5423e+06,0,0,0,0,1,1,1,1,0,1
1.5423e+06,0,1,0,0,1,1,0,0,1,1
1.54232e+06,0,1,0,0,1,1,0,0,0,1
1.54232e+06,0,1,0,0,1,1,0,0,0,1
1.54234e+06,0,1,0,0,1,1,0,0,0,1
1.54234e+06,0,1,0,0,1,1,0,0,0,1
1.54236e+06,0,1,0,0,1,1,0,0,0,1
1.54236e+06,0,1,0,0,1,1,0,0,0,1
1.54238e+06,0,1,0,0,1,1,0,0,0,1
1.54238e+06,1,1,1,0,0,1,0,1,1,1
1.5424e+06,1,1,1,0,0,1,0,1,0,1
1.5424e+06,1,1,1,0,0,1,0,1,0,1
1.54242e+06,1,1,1,0,0,1,0,1,0,1
1.54242e+06,1,1,1,0,0,1,0,1,0,1
1.54244e+06,1,1,1,0,0,1,0,1,0,1
1.54244e+06,1,1,1,0,0,1,0,1,0,1
1.54246e+06,1,1,1,0,0,1,0,1,0,1
1.54246e+06,0,0,0,1,1,1,0,0,1,1
1.54248e+06,0,0,0,1,1,1,0,0,0,1
1.54248e+06,0,0,0,1,1,1,0,0,0,1
1.5425e+06,0,0,0,1,1,1,0,0,0,1
1.5425e+06,0,0,0,1,1,1,0,0,0,1
1.54252e+06,0,0,0,1,1,1,0,0,0,1
1.54252e+06,0,0,0,1,1,1,0,0,0,1
1.54254e+06,0,0,0,1,1,1,0,0,0,1
1.54254e+06,0,1,0,1,1,1,0,1,1,1
1.54256e+06,0,1,0,1,1,1,0,1,0,1
1.54256e+06,0,1,0,1,1,1,0,1,0,1
1.54258e+06,0,1,0,1,1,1,0,1,0,1
1.54258e+06,0,1,0,1,1,1,0,1,0,1
1.5426e+06,0,1,0,1,1,1,0,1,0,1
1.5426e+06,0,1,0,1,1,1,0,1,0,1
1.54262e+06,0,1,0,1,1,1,0,1,0,1
1.54262e+06,0,1,0,0,1,1,0,0,1,1
1.54264e+06,0,1,0,0,1,1,0,0,0,1
1.54264e+06,0,1,0,0,1,1,0,0,0,1
1.54266e+06,0,1,0,0,1,1,0,0,0,1
1.54266e+06,0,1,0,0,1,1,0,0,0,1
1.54268e+06,0,1,0,0,1,1,0,0,0,1
1.54268e+06,0,1,0,0,1,1,0,0,0,1
1.5427e+06,0,1,0,0,1,1,0,0,0,1
1.5427e+06,1,1,0,0,0,0,1,1,1,1
1.54272e+06,1,1,0,0,0,0,1,1,0,1
1.54272e+06,1,1,0,0,0,0,1,1,0,1
1.54274e+06,1,1,0,0,0,0,1,1,0,1
1.54274e+06,1,1,0,0,0,0,1,1,0,1
1.54276e+06,1,1,0,0,0,0,1,1,0,1
1.54276e+06,1,1,0,0,0,0,1,1,0,1
1.54278e+06,1,1,0,0,0,0,1,1,0,1
1.54278e+06,0,1,0,1,1,1,0,0,1,1
1.5428e+06,0,1,0,1,1,1,0,0,0,1
1.5428e+06,0,1,0,1,1,1,0,0,0,1
1.54282e+06,0,1,0,1,1,1,0,0,0,1
1.54282e+06,0,1,0,1,1,1,0,0,0,1
1.54284e+06,0,1,0,1,1,1,0,0,0,1
1.54284e+06,0,1,0,1,1,1,0,0,0,1
1.54286e+06,0,1,0,1,1,1,0,0,0,1
1.54286e+06,1,0,1,1,1,1,0,1,1,1
1.54288e+06,1,0,1,1,1,1,0,1,0,1
1.54288e+06,1,0,1,1,1,1,0,1,0,1
1.5429e+06,1,0,1,1,1,1,0,1,0,1
1.5429e+06,1,0,1,1,1,1,0,1,0,1
1.54292e+06,1,0,1,1,1,1,0,1,0,1
1.54292e+06,1,0,1,1,1,1,0,1,0,1
1.54294e+06,1,0,1,1,1,1,0,1,0,1
1.54294e+06,1,1,0,0,0,1,0,1,1,1
1.54296e+06,1,1,0,0,0,1,0,1,0,1
1.54296e+06,1,1,0,0,0,1,0,1,0,1
1.54298e+06,1,1,0,0,0,1,0,1,0,1
1.54298e+06,1,1,0,0,0,1,0,1,0,1
1.543e+06,1,1,0,0,0,1,0,1,0,1
1.543e+06,1,1,0,0,0,1,0,1,0,1
1.54302e+06,1,1,0,0,0,1,0,1,0,1
1.54302e+06,0,1,1,1,1,0,1,1,1,1
1.54304e+06,0,1,1,1,1,0,1,1,0,1
1.54304e+06,0,1,1,1,1,0,1,1,0,1
1.54306e+06,0,1,1,1,1,0,1,1,0,1
1.54306e+06,0,1,1,1,1,0,1,1,0,1
1.54308e+06,0,1,1,1,1,0,1,1,0,1
1.54308e+06,0,1,1,1,1,0,1,1,0,1
1.5431e+06,0,1,1,1,1,0,1,1,0,1
1.5431e+06,1,0,0,0,0,0,0,1,1,1
1.54312e+06,1,0,0,0,0,0,0,1,0,1
1.54312e+06,1,0,0,0,0,0,0,1,0,1
1.54314e+06,1,0,0,0,0,0,0,1,0,1
1.54314e+06,1,0,0,0,0,0,0,1,0,1
1.54316e+06,1,0,0,0,0,0,0,1,0,1
1.54316e+06,1,0,0,0,0,0,0,1,0,1
1.54318e+06,1,0,0,0,0,0,0,1,0,1
1.54318e+06,0,1,1,0,1,1,1,0,1,1
1.5432e+06,0,1,1,0,1,1,1,0,0,1
1.5432e+06,0,1,1,0,1,1,1,0,0,1
1.54322e+06,0,1,1,0,1,1,1,0,0,1
1.54322e+06,0,1,1,0,1,1,1,0,0,1
1.54324e+06,0,1,1,0,1,1,1,0,0,1
1.54324e+06,0,1,1,0,1,1,1,0,0,1
1.54326e+06,0,1,1,0,1,1,1,0,0,1
1.54326e+06,1,0,0,0,1,0,0,1,1,1
1.54328e+06,1,0,0,0,1,0,0,1,0,1
1.54328e+06,1,0,0,0,1,0,0,1,0,1
1.5433e+06,1,0,0,0,1,0,0,1,0,1
1.5433e+06,1,0,0,0,1,0,0,1,0,1
1.54332e+06,1,0,0,0,1,0,0,1,0,1
1.54332e+06,1,0,0,0,1,0,0,1,0,1
1.54334e+06,1,0,0,0,1,0,0,1,0,1
1.54334e+06,1,0,0,0,1,0,1,1,1,1
1.54336e+06,1,0,0,0,1,0,1,1,0,1
1.54336e+06,1,0,0,0,1,0,1,1,0,1
1.54338e+06,1,0,0,0,1,0,1,1,0,1
1.54338e+06,1,0,0,0,1,0,1,1,0,1
1.5434e+06,1,0,0,0,1,0,1,1,0,1
1.5434e+06,1,0,0,0,1,0,1,1,0,1
1.54342e+06,1,0,0,0,1,0,1,1,0,1
1.54342e+06,1,0,0,0,1,0,0,1,1,1
1.54344e+06,1,0,0,0,1,0,0,1,0,1
1.54344e+06,1,0,0,0,1,0,0,1,0,1
1.54346e+06,1,0,0,0,1,0,0,1,0,1
1.54346e+06,1,0,0,0,1,0,0,1,0,1
1.54348e+06,1,0,0,0,1,0,0,1,0,1
1.54348e+06,1,0,0,0,1,0,0,1,0,1
1.5435e+06,1,0,0,0,1,0,0,1,0,1
1.5435e+06,0,0,0,0,0,1,1,1,1,1
1.54352e+06,0,0,0,0,0,1,1,1,0,1
1.54352e+06,0,0,0,0,0,1,1,1,0,1
1.54354e+06,0,0,0,0,0,1,1,1,0,1
1.54354e+06,0,0,0,0,0,1,1,1,0,1
1.54356e+06,0,0,0,0,0,1,1,1,0,1
1.54356e+06,0,0,0,0,0,1,1,1,0,1
1.54358e+06,0,0,0,0,0,1,1,1,0,1
1.54358e+06,1,1,1,0,0,0,1,1,1,1
1.5436e+06,1,1,1,0,0,0,1,1,0,1
1.5436e+06,1,1,1,0,0,0,1,1,0,1
1.54362e+06,1,1,1,0,0,0,1,1,0,1
1.54362e+06,1,1,1,0,0,0,1,1,0,1
1.54364e+06,1,1,1,0,0,0,1,1,0,1
1.54364e+06,1,1,1,0,0,0,1,1,0,1
1.54366e+06,1,1,1,0,0,0,1,1,0,1
1.54366e+06,1,0,0,0,1,1,1,1,1,1
1.54368e+06,1,0,0,0,1,1,1,1,0,1
1.54368e+06,1,0,0,0,1,1,1,1,0,1
1.5437e+06,1,0,0,0,1,1,1,1,0,1
1.5437e+06,1,0,0,0,1,1,1,1,0,1
1.54372e+06,1,0,0,0,1,1,1,1,0,1
1.54372e+06,1,0,0,0,1,1,1,1,0,1
1.54374e+06,1,0,0,0,1,1,1,1,0,1
1.54374e+06,1,1,1,1,0,0,1,1,1,1
1.54376e+06,1,1,1,1,0,0,1,1,0,1
1.54376e+06,1,1,1,1,0,0,1,1,0,1
1.54378e+06,1,1,1,1,0,0,1,1,0,1
1.54378e+06,1,1,1,1,0,0,1,1,0,1
1.5438e+06,1,1,1,1,0,0,1,1,0,1
1.5438e+06,1,1,1,1,0,0,1,1,0,1
1.54382e+06,1,1,1,1,0,0,1,1,0,1
1.54382e+06,0,1,0,1,0,1,1,0,1,1
1.54384e+06,0,1,0,1,0,1,1,0,0,1
1.54384e+06,0,1,0,1,0,1,1,0,0,1
1.54386e+06,0,1,0,1,0,1,1,0,0,1
1.54386e+06,0,1,0,1,0,1,1,0,0,1
1.54388e+06,0,1,0,1,0,1,1,0,0,1
1.54388e+06,0,1,0,1,0,1,1,0,0,1
1.5439e+06,0,1,0,1,0,1,1,0,0,1
1.5439e+06,1,1,0,1,1,0,1,1,1,1
1.54392e+06,1,1,0,1,1,0,1,1,0,1
1.54392e+06,1,1,0,1,1,0,1,1,0,1
1.54394e+06,1,1,0,1,1,0,1,1,0,1
1.54394e+06,1,1,0,1,1,0,1,1,0,1
1.54396e+06,1,1,0,1,1,0,1,1,0,1
1.54396e+06,1,1,0,1,1,0,1,1,0,1
1.54398e+06,1,1,0,1,1,0,1,1,0,1
1.54398e+06,0,0,1,1,1,0,1,0,1,1
1.544e+06,0,0,1,1,1,0,1,0,0,1
1.544e+06,0,0,1,1,1,0,1,0,0,1
1.54402e+06,0,0,1,1,1,0,1,0,0,1
1.54402e+06,0,0,1,1,1,0,1,0,0,1
1.54404e+06,0,0,1,1,1,0,1,0,0,1
1.54404e+06,0,0,1,1,1,0,1,0,0,1
1.54406e+06,0,0,1,1,1,0,1,0,0,1
1.54406e+06,1,1,1,1,1,1,1,0,1,1
1.54408e+06,1,1,1,1,1,1,1,0,0,1
1.54408e+06,1,1,1,1,1,1,1,0,0,1
1.5441e+06,1,1,1,1,1,1,1,0,0,1
1.5441e+06,1,1,1,1,1,1,1,0,0,1
1.54412e+06,1,1,1,1,1,1,1,0,0,1
1.54412e+06,1,1,1,1,1,1,1,0,0,1
1.54414e+06,1,1,1,1,1,1,1,0,0,1
1.54414e+06,0,0,1,1,1,1,0,1,1,1
1.54416e+06,0,0,1,1,1,1,0,1,0,1
1.54416e+06,0,0,1,1,1,1,0,1,0,1
1.54418e+06,0,0,1,1,1,1,0,1,0,1
1.54418e+06,0,0,1,1,1,1,0,1,0,1
1.5442e+06,0,0,1,1,1,1,0,1,0,1
1.5442e+06,0,0,1,1,1,1,0,1,0,1
1.54422e+06,0,0,1,1,1,1,0,1,0,1
1.54422e+06,1,0,0,1,0,0,0,0,1,1
1.54424e+06,1,0,0,1,0,0,0,0,0,1
1.54424e+06,1,0,0,1,0,0,0,0,0,1
1.54426e+06,1,0,0,1,0,0,0,0,0,1
1.54426e+06,1,0,0,1,0,0,0,0,0,1
1.54428e+06,1,0,0,1,0,0,0,0,0,1
1.54428e+06,1,0,0,1,0,0,0,0,0,1
1.5443e+06,1,0,0,1,0,0,0,0,0,1
1.5443e+06,1,0,0,0,1,0,1,0,1,1
1.54432e+06,1,0,0,0,1,0,1,0,0,1
1.54432e+06,1,0,0,0,1,0,1,0,0,1
1.54434e+06,1,0,0,0,1,0,1,0,0,1
1.54434e+06,1,0,0,0,1,0,1,0,0,1
1.54436e+06,1,0,0,0,1,0,1,0,0,1
1.54436e+06,1,0,0,0,1,0,1,0,0,1
1.54438e+06,1,0,0,0,1,0,1,0,0,1
1.54438e+06,1,0,1,1,1,0,0,1,1,1
1.5444e+06,1,0,1,1,1,0,0,1,0,1
1.5444e+06,1,0,1,1,1,0,0,1,0,1
1.54442e+06,1,0,1,1,1,0,0,1,0,1
1.54442e+06,1,0,1,1,1,0,0,1,0,1
1.54444e+06,1,0,1,1,1,0,0,1,0,1
1.54444e+06,1,0,1,1,1,0,0,1,0,1
1.54446e+06,1,0,1,1,1,0,0,1,0,1
1.54446e+06,0,0,0,1,0,0,0,1,1,1
1.54448e+06,0,0,0,1,0,0,0,1,0,1
1.54448e+06,0,0,0,1,0,0,0,1,0,1
1.5445e+06,0,0,0,1,0,0,0,1,0,1
1.5445e+06,0,0,0,1,0,0,0,1,0,1
1.54452e+06,0,0,0,1,0,0,0,1,0,1
1.54452e+06,0,0,0,1,0,0,0,1,0,1
1.54454e+06,0,0,0,1,0,0,0,1,0,1
1.54454e+06,0,0,0,1,0,0,1,1,1,1
1.54456e+06,0,0,0,1,0,0,1,1,0,1
1.54456e+06,0,0,0,1,0,0,1,1,0,1
1.54458e+06,0,0,0,1,0,0,1,1,0,1
1.54458e+06,0,0,0,1,0,0,1,1,0,1
1.5446e+06,0,0,0,1,0,0,1,1,0,1
1.5446e+06,0,0,0,1,0,0,1,1,0,1
1.54462e+06,0,0,0,1,0,0,1,1,0,1
1.54462e+06,0,0,1,0,1,1,1,1,1,1
1.54464e+06,0,0,1,0,1,1,1,1,0,1
1.54464e+06,0,0,1,0,1,1,1,1,0,1
1.54466e+06,0,0,1,0,1,1,1,1,0,1
1.54466e+06,0,0,1,0,1,1,1,1,0,1
1.54468e+06,0,0,1,0,1,1,1,1,0,1
1.54468e+06,0,0,1,0,1,1,1,1,0,1
1.5447e+06,0,0,1,0,1,1,1,1,0,1
1.5447e+06,0,1,1,1,0,1,0,0,1,1
1.54472e+06,0,1,1,1,0,1,0,0,0,1
1.54472e+06,0,1,1,1,0,1,0,0,0,1
1.54474e+06,0,1,1,1,0,1,0,0,0,1
1.54474e+06,0,1,1,1,0,1,0,0,0,1
1.54476e+06,0,1,1,1,0,1,0,0,0,1
1.54476e+06,0,1,1,1,0,1,0,0,0,1
1.54478e+06,0,1,1,1,0,1,0,0,0,1
1.54478e+06,0,0,0,0,0,1,0,1,1,1
1.5448e+06,0,0,0,0,0,1,0,1,0,1
1.5448e+06,0,0,0,0,0,1,0,1,0,1
1.54482e+06,0,0,0,0,0,1,0,1,0,1
1.54482e+06,0,0,0,0,0,1,0,1,0,1
1.54484e+06,0,0,0,0,0,1,0,1,0,1
1.54484e+06,0,0,0,0,0,1,0,1,0,1
1.54486e+06,0,0,0,0,0,1,0,1,0,1
1.54486e+06,0,0,1,0,0,1,1,1,1,1
1.54488e+06,0,0,1,0,0,1,1,1,0,1
1.54488e+06,0,0,1,0,0,1,1,1,0,1
1.5449e+06,0,0,1,0,0,1,1,1,0,1
1.5449e+06,0,0,1,0,0,1,1,1,0,1
1.54492e+06,0,0,1,0,0,1,1,1,0,1
1.54492e+06,0,0,1,0,0,1,1,1,0,1
1.54494e+06,0,0,1,0,0,1,1,1,0,1
1.54494e+06,1,0,1,0,1,1,1,1,1,1
